Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q3TYX3,0.6533343236601361,1.572799015423257,18.496545935954384,3.7482421151895964,0.0019354020795551157,0.009438724632579564,0.002479939389226999,-1.4516348087132105,SET and MYND domain-containing protein 5 OS=Mus musculus OX=10090 GN=Smyd5 PE=1 SV=2,0.001,4.031,2,1,6,1,416,47.1,5.21,other metabolic processes,NA,other molecular function,232187,ENSMUSG00000033706,Smyd5,NA,NA
Q9CQW1,0.6520758299697711,1.571427627490217,23.962175499728986,5.741808028768117,1.915400377253732e-5,3.7012295525167704e-4,9.724645344748046e-5,2.943490346533032,Synaptobrevin homolog YKT6 OS=Mus musculus OX=10090 GN=Ykt6 PE=1 SV=1,0,72.657,53,9,59,9,198,22.3,6.35,cell organization and biogenesis;protein metabolism;other metabolic processes;transport,plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,56418,ENSMUSG00000002741,Ykt6,RHOA GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; COPII-mediated vesicle transport; COPI-mediated anterograde transport; Intra-Golgi traffic; RHOG GTPase cycle; RAC3 GTPase cycle,NA
D3Z1A5,0.6516212652632198,1.5709325796827627,18.067354192020282,3.2272355441434466,0.005635284349888492,0.020858489114798533,0.005480379052165915,-2.4870555817336255,"A disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6 OS=Mus musculus OX=10090 GN=Adamts6 PE=4 SV=1",0.054,1.123,2,1,2,1,1117,125,6.65,cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes,extracellular matrix,other molecular function,108154,ENSMUSG00000046169,Adamts6,O-glycosylation of TSR domain-containing proteins,NA
Q9CQL4,-0.6511615338336973,-1.5704320636329496,19.533739987636093,-3.250514664495944,0.004437287864590444,0.017597373000216833,0.004623550336400763,-2.380414759847068,"39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1",0,8.848,18,2,9,2,149,17.6,11.11,cell organization and biogenesis;protein metabolism;other metabolic processes,mitochondrion;translational apparatus,nucleic acid binding activity;other molecular function,66448,ENSMUSG00000029066,Mrpl20,Mitochondrial translation elongation; Mitochondrial translation termination,NA
Q9CR09,0.6509091176991539,1.5701573224684835,20.979878072307102,3.9536924794647623,9.300140118880901e-4,0.005739130837765876,0.0015079046352699033,-0.8696981922127005,Ubiquitin-fold modifier-conjugating enzyme 1 OS=Mus musculus OX=10090 GN=Ufc1 PE=1 SV=1,0,13.659,21,4,21,4,167,19.5,7.4,cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes,NA,other molecular function,66155,ENSMUSG00000062963,Ufc1,NA,NA
D6RG99,-0.650876728767166,-1.5701220723661211,19.057722756133398,-4.82256719072495,2.2325695200189089e-4,0.0020245122028089164,5.319222406792921e-4,0.6660636245717519,Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus OX=10090 GN=Timm10b PE=1 SV=1,0,20.459,41,2,4,2,68,7.5,7.46,NA,NA,NA,NA,ENSMUSG00000089847; ENSMUSG00000110234,Timm10b,NA,NA
Q8BX94,0.6506562584304945,1.569882147168327,17.961644786523426,5.005056525380696,1.292429736595417e-4,0.0013478195824495063,3.541273850230466e-4,1.1256001447496145,Oxysterol-binding protein-related protein 2 OS=Mus musculus OX=10090 GN=Osbpl2 PE=1 SV=1,0,12.841,5,2,10,1,484,55.3,6.2,cell organization and biogenesis;transport,plasma membrane;other membranes;cytosol;other cell component,transporter activity;other molecular function,228983,ENSMUSG00000039050,Osbpl2,Synthesis of bile acids and bile salts,NA
E9Q3G5,0.6501974915269209,1.5693830150215462,18.716459483257033,4.193935124223958,5.447934723770497e-4,0.0039332891357332055,0.0010334360876738048,-0.3477662839577853,ADP-ribosylation factor interacting protein 1 OS=Mus musculus OX=10090 GN=Arfip1 PE=1 SV=1,0.042,1.333,3,1,1,1,366,40.8,6.92,cell organization and biogenesis;transport;other biological processes,other membranes;cytosol;ER/Golgi;other cell component,other molecular function,NA,ENSMUSG00000074513,Arfip1,NA,NA
Q99LI8,0.6493844951659931,1.5684988758173277,22.563785139506056,4.074565524906477,7.104813989737816e-4,0.004795749443073026,0.0012600397201639611,-0.6071497664746852,Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Mus musculus OX=10090 GN=Hgs PE=1 SV=2,0,51.368,10,8,43,8,775,86,6.16,cell organization and biogenesis;transport;other biological processes,other membranes;cytosol;other cytoplasmic organelle;other cell component,other molecular function,15239,ENSMUSG00000025793,Hgs,RHOU GTPase cycle; Endosomal Sorting Complex Required For Transport (ESCRT); Ub-specific processing proteases; Cargo recognition for clathrin-mediated endocytosis; EGFR downregulation; Negative regulation of MET activity; Lysosome Vesicle Biogenesis; RHOBTB3 ATPase cycle,NA
Q9WVA2,-0.6482262375456784,-1.5672401228264072,21.15566040142051,-5.150168065486475,6.701318322098242e-5,8.86462980728566e-4,2.3291011747627796e-4,1.7098066175882014,Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus OX=10090 GN=Timm8a1 PE=1 SV=1,0,27.508,41,2,21,2,97,11,5.16,cell organization and biogenesis;transport,other membranes;mitochondrion,other molecular function,30058,ENSMUSG00000048007,Timm8a1,NA,NA
Q924B0,0.6479618573292178,1.5669529454895383,23.678582387663322,3.811951865123492,0.0012755805736048246,0.0070326414281821235,0.0018477628246361968,-1.177096478583259,Inositol-1-monophosphatase OS=Mus musculus OX=10090 GN=Impa1 PE=1 SV=1,0,48.642,25,7,73,7,277,30.4,5.19,other metabolic processes;signal transduction,other cell component,other molecular function,55980,ENSMUSG00000027531,Impa1,NA,NA
P12787,-0.647571976700906,-1.5665295420400978,28.061758291960253,-5.064263393824845,8.063730237411233e-5,9.810871788850334e-4,2.577717683154456e-4,1.5276030268635932,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2",0,164.443,60,9,183,9,146,16.1,6.54,other metabolic processes;transport,other membranes;mitochondrion,transporter activity;other molecular function,12858,ENSMUSG00000000088,Cox5a,Cytoprotection by HMOX1; Respiratory electron transport; TP53 Regulates Metabolic Genes,Arachidonate Epoxygenase   Epoxide Hydrolase; Electron Transport Chain
Q8K0D5,-0.6475268253222879,-1.5664805158359045,23.401084850727273,-4.433377186168323,3.204028646196364e-4,0.0026590065101696984,6.986298718811859e-4,0.17192752775455133,"Elongation factor G, mitochondrial OS=Mus musculus OX=10090 GN=Gfm1 PE=1 SV=1",0,135.573,28,17,121,17,751,83.5,6.92,protein metabolism;other metabolic processes,NA,nucleic acid binding activity;other molecular function,28030,ENSMUSG00000027774,Gfm1,Mitochondrial translation elongation,NA
Q5SSL4,0.646730115663388,1.565615686068518,22.82757032474031,5.182810554309777,6.24749383052359e-5,8.376741727865304e-4,2.200913001806389e-4,1.7788562051819259,Active breakpoint cluster region-related protein OS=Mus musculus OX=10090 GN=Abr PE=1 SV=1,0,161.782,30,17,100,15,859,97.6,6.58,cell organization and biogenesis;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cell component,enzyme regulator activity,109934,ENSMUSG00000017631,Abr,RHOA GTPase cycle; RHOC GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHOB GTPase cycle; G alpha (12/13) signalling events; NRAGE signals death through JNK,NA
Q99JY0,-0.6460384813558626,-1.5648653029493458,26.249196813256862,-4.439904013679636,3.1581367807566904e-4,0.0026380643788275152,6.931275165915125e-4,0.18607059244010937,"Trifunctional enzyme subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Hadhb PE=1 SV=1",0,217.807,49,19,235,19,475,51.4,9.38,other metabolic processes,other membranes;mitochondrion;ER/Golgi,other molecular function,231086,ENSMUSG00000059447,Hadhb,Beta oxidation of palmitoyl-CoA to myristoyl-CoA; Beta oxidation of hexanoyl-CoA to butanoyl-CoA; Acyl chain remodeling of CL; Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA; Beta oxidation of octanoyl-CoA to hexanoyl-CoA; Beta oxidation of myristoyl-CoA to lauroyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,Fatty Acid Beta Oxidation
Q3U3J1,-0.6455092320562272,-1.5642913410596944,23.36577344811559,-4.5927274952007116,2.2545937519865915e-4,0.0020245122028089164,5.319222406792921e-4,0.5166993063725105,2-oxoisovalerate dehydrogenase subunit alpha OS=Mus musculus OX=10090 GN=Bckdha PE=1 SV=1,0,148.769,34,11,120,11,446,50.7,8.06,other metabolic processes,NA,other molecular function,12039,ENSMUSG00000060376,Bckdha,NA,NA
Q61548,0.6454131106670005,1.5641871216344638,27.210522913516293,4.975086321866088,9.779445574821788e-5,0.0011338404251749262,2.9790629994475416e-4,1.3377464969299258,Clathrin coat assembly protein AP180 OS=Mus musculus OX=10090 GN=Snap91 PE=1 SV=1,0,529.228,32,25,588,23,901,91.8,4.88,cell-cell signaling;cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,20616,NA,Snap91,Cargo recognition for clathrin-mediated endocytosis,NA
Q8R104,-0.6450843680050156,-1.563830735536394,20.636577267011386,-3.746747567605801,0.001475118411487775,0.007805257420248066,0.0020507606772123214,-1.3182189270951952,NAD-dependent protein deacetylase sirtuin-3 OS=Mus musculus OX=10090 GN=Sirt3 PE=1 SV=2,0,48.48,11,3,27,3,334,36.6,7.44,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,other membranes;mitochondrion;nucleus;other cell component,nucleic acid binding activity;other molecular function,64384,ENSMUSG00000025486,Sirt3,Transcriptional activation of mitochondrial biogenesis; Regulation of FOXO transcriptional activity by acetylation,NA
Q99N15,-0.644897924800663,-1.5636286507117718,25.770067276580892,-5.156680130561644,6.608164002126997e-5,8.77083585736856e-4,2.3044576641270597e-4,1.7235900722707385,17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=1,0,259.99,68,11,250,11,261,27.3,8.76,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes,mitochondrion,nucleic acid binding activity;other molecular function,15108,ENSMUSG00000025260,Hsd17b10,NA,Alzheimers Disease; Tryptophan metabolism
P28271,0.6446238648884588,1.563331645995766,22.236046219084805,3.781819138516266,0.0013642030282326801,0.007326550868246901,0.0019249848674073602,-1.2423406898525355,Cytoplasmic aconitate hydratase OS=Mus musculus OX=10090 GN=Aco1 PE=1 SV=3,0,104.986,21,14,77,14,889,98.1,7.5,other metabolic processes;transport;developmental processes;other biological processes,cytosol;ER/Golgi;other cell component,nucleic acid binding activity;other molecular function,11428,ENSMUSG00000028405,Aco1,Iron uptake and transport,mRNA processing
Q9QZ73,0.6439871181310863,1.5626418074050175,18.182930185692452,4.563238197504004,2.7537324282188183e-4,0.002380529217552321,6.254624860477899e-4,0.3478897436575217,DCN1-like protein 1 OS=Mus musculus OX=10090 GN=Dcun1d1 PE=2 SV=1,0,16.138,9,2,7,2,259,30.1,5.34,protein metabolism;other metabolic processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,114893,ENSMUSG00000027708,Dcun1d1,Neddylation,NA
A0A140LHI4,-0.6438334599786906,-1.5624753828594922,20.073477594923077,-2.8826916357995294,0.009903773290062198,0.03197434423376346,0.008400969283107724,-3.1439564492503727,Potassium voltage-gated channel subfamily C member 3 OS=Mus musculus OX=10090 GN=Kcnc3 PE=1 SV=1,0,15.119,4,3,19,2,730,77.8,6.52,cell organization and biogenesis;transport;other biological processes,plasma membrane;other membranes,transporter activity,16504,ENSMUSG00000062785,Kcnc3,NA,NA
Q76MZ3,0.6434716440064712,1.5620835761021645,27.20396711503414,3.9338325466084556,9.721037381992554e-4,0.0058863793179438784,0.0015465928394724916,-0.9128088297025316,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r1a PE=1 SV=3,0,339.951,49,23,418,17,589,65.3,5.11,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,51792,ENSMUSG00000007564,Ppp2r1a,"Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; RHO GTPases Activate Formins; Separation of Sister Chromatids; DARPP-32 events; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Cyclin D associated events in G1; RAF activation; Negative regulation of MAPK pathway; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Platelet sensitization by LDL; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Regulation of TP53 Degradation; Beta-catenin phosphorylation cascade; Disassembly of the destruction complex and recruitment of AXIN to the membrane; CTLA4 inhibitory signaling; Cyclin A/B1/B2 associated events during G2/M transition; Spry regulation of FGF signaling; Initiation of Nuclear Envelope (NE) Reformation; Inhibition of replication initiation of damaged DNA by RB1/E2F1; ERKs are inactivated",PluriNetWork: mechanisms associated with pluripotency; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Glycogen Metabolism; IL-6 signaling Pathway; Wnt Signaling Pathway and Pluripotency
A2AVJ7,-0.6427962248929617,-1.5613524346331944,21.77822157717496,-5.044380318631752,8.417551403604008e-5,0.0010099576736440732,2.6535722926768944e-4,1.4853335360275661,Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=1,0,75.86,9,11,32,11,1464,158.3,9.19,transport,other membranes;ER/Golgi,NA,81910,ENSMUSG00000027422,Rrbp1,NA,NA
Q9D2V7,0.6426111843483397,1.561152187894012,20.27721144129992,4.0853286241995495,6.936603930921774e-4,0.004698297714036707,0.0012344351612014865,-0.5837626829626243,Coronin-7 OS=Mus musculus OX=10090 GN=Coro7 PE=1 SV=2,0,18.426,4,3,8,3,922,100.7,5.77,cell organization and biogenesis;transport;other biological processes,other membranes;cytosol;ER/Golgi;other cell component,cytoskeletal activity,78885,ENSMUSG00000039637,Coro7,NA,NA
D3YUV1,0.6421503176355472,1.5606535598749436,18.767438567504588,2.5902176092757823,0.02136850418992497,0.05645753586909131,0.014833706085373018,-3.6292021867735547,Nuclear receptor-binding protein OS=Mus musculus OX=10090 GN=Nrbp1 PE=1 SV=1,0,8.421,5,2,3,2,543,60.8,5.16,protein metabolism;other metabolic processes,NA,kinase activity;other molecular function,192292,ENSMUSG00000029148,Nrbp1,NA,NA
Q6P1F6,0.6418450290839672,1.560323345072693,24.509561970996995,4.469928877186327,2.9554460414618324e-4,0.0025217247392732775,6.625603302511929e-4,0.2511104626244176,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1,0,253.81,44,16,172,7,447,51.7,6.2,protein metabolism;other metabolic processes;other biological processes,cytosol;other cell component,enzyme regulator activity;cytoskeletal activity;other molecular function,71978,ENSMUSG00000022052,Ppp2r2a,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Cyclin A/B1/B2 associated events during G2/M transition; Cyclin D associated events in G1; Initiation of Nuclear Envelope (NE) Reformation,Glycogen Metabolism; IL-6 signaling Pathway; Wnt Signaling Pathway and Pluripotency
E9PXY8,0.6414557455500507,1.559902378598652,20.980732661678427,4.22844098502933,5.04588517044757e-4,0.0036834961744267257,9.678052500331589e-4,-0.27280139228285805,Ubiquitin carboxyl-terminal hydrolase 7 OS=Mus musculus OX=10090 GN=Usp7 PE=1 SV=1,0,50.327,9,8,36,8,1143,132.8,5.66,protein metabolism;other metabolic processes,NA,other molecular function,252870,ENSMUSG00000022710,Usp7,NA,PluriNetWork: mechanisms associated with pluripotency
P50518,0.6409778790934411,1.5593857749086186,27.73621362088808,4.935872111601333,1.0647812451141712e-4,0.0011823570896450882,3.106536140085804e-4,1.254042510809171,V-type proton ATPase subunit E 1 OS=Mus musculus OX=10090 GN=Atp6v1e1 PE=1 SV=2,0,214.318,50,16,293,16,226,26.1,8.43,transport,plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component,transporter activity;other molecular function,11973,ENSMUSG00000019210,Atp6v1e1,Amino acids regulate mTORC1; ROS and RNS production in phagocytes; Insulin receptor recycling; Transferrin endocytosis and recycling; Ion channel transport,NA
Q8K221,0.6397851701419093,1.558097127811636,22.152681985653885,3.890063751325723,0.0010717254193365533,0.00626816261576364,0.0016469029422955096,-1.0077793367332255,Arfaptin-2 OS=Mus musculus OX=10090 GN=Arfip2 PE=1 SV=2,0,69.754,21,7,44,7,341,37.7,5.87,cell organization and biogenesis;other metabolic processes;transport,other membranes;ER/Golgi;other cell component,other molecular function,76932,ENSMUSG00000030881,Arfip2,Retrograde transport at the Trans-Golgi-Network,NA
A0A338P6P6,0.6393103701930833,1.5575844326854305,20.361836544741763,4.522485178611265,2.6318242365175294e-4,0.0023054780311893555,6.057434667401076e-4,0.36486657266504796,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Acap2 PE=1 SV=1",0,63.992,14,7,23,7,805,91.1,6.43,other biological processes,NA,enzyme regulator activity;other molecular function,78618,ENSMUSG00000049076,Acap2,NA,NA
Q9CPQ3,-0.6392383628299569,-1.5575066929374413,23.827870921469163,-5.062335853879018,8.09735570502447e-5,9.82146959667891e-4,2.5805021611529803e-4,1.5235068360622694,Mitochondrial import receptor subunit TOM22 homolog OS=Mus musculus OX=10090 GN=Tomm22 PE=1 SV=3,0,109.954,66,5,77,5,142,15.5,4.34,cell organization and biogenesis;transport;other biological processes,other membranes;mitochondrion,transporter activity,223696,ENSMUSG00000022427,Tomm22,PINK1-PRKN Mediated Mitophagy,NA
Q8CI78,-0.6390129622649638,-1.5572633736941097,21.985934019733534,-3.4114295606755847,0.003109266159285629,0.013468930988905437,0.003538839598611967,-2.038959608673295,Required for meiotic nuclear division protein 1 homolog OS=Mus musculus OX=10090 GN=Rmnd1 PE=1 SV=1,0,62.596,20,8,52,8,450,51.8,7.99,protein metabolism;other metabolic processes;other biological processes,NA,NA,66084,ENSMUSG00000019763,Rmnd1,NA,NA
Q00612,0.6371881484996251,1.5552948917038476,22.624732159422937,4.259454204762182,4.7101119802444414e-4,0.0034900867342337574,9.169886717713772e-4,-0.20543794704484242,Glucose-6-phosphate 1-dehydrogenase X OS=Mus musculus OX=10090 GN=G6pdx PE=1 SV=3,0,92.642,27,12,61,12,515,59.2,6.49,other metabolic processes;stress response;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,other molecular function,14381,ENSMUSG00000031400,G6pdx,TP53 Regulates Metabolic Genes; Pentose phosphate pathway,Glutathione metabolism; Oxidative Stress and Redox Pathway; Pentose Phosphate Pathway; Glutathione and one carbon metabolism
Q9QUG9,0.6365810346150589,1.5546405313248175,20.03146801107239,2.5063436815812823,0.022008236609527543,0.05776372742473051,0.015176896083471315,-3.889832509788401,RAS guanyl-releasing protein 2 OS=Mus musculus OX=10090 GN=Rasgrp2 PE=1 SV=2,0,25.34,7,3,16,3,608,69.4,7.66,signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cell component,enzyme regulator activity;other molecular function,19395,ENSMUSG00000032946; ENSMUSG00000106685,Rasgrp2,Integrin signaling; Rap1 signalling,Chemokine signaling pathway
O70378,-0.6364249952462799,-1.554472393220788,20.60737587107529,-3.429919994819388,0.002984406271189185,0.013042715655241427,0.0034268553808928155,-1.9995041006694514,ER membrane protein complex subunit 8 OS=Mus musculus OX=10090 GN=Emc8 PE=1 SV=1,0,20.96,17,3,26,3,207,23.3,6.15,NA,other membranes;cytosol;ER/Golgi;other cell component,NA,18117,ENSMUSG00000031819,Emc8,NA,NA
D3Z2W1,0.6362005251411063,1.5542305504003986,21.742231126908038,3.782212159319628,0.0013630084544267625,0.007326550868246901,0.0019249848674073602,-1.2414900037925571,Diacylglycerol kinase OS=Mus musculus OX=10090 GN=Dgki PE=1 SV=1,0,89.924,14,9,42,8,1050,115.9,7.85,NA,NA,NA,NA,NA,NA,NA,NA
S4R191,-0.6360536743782141,-1.5540723545795339,19.89299036428384,-3.776018036828308,0.0013819573276118457,0.0074017334041384455,0.0019447383976137454,-1.2548961259024711,Small integral membrane protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Smim1 PE=1 SV=8,0,15.2,50,1,1,1,24,2.8,4.89,NA,NA,NA,NA,ENSMUSG00000078350,Smim1,NA,NA
Q9ESM3,-0.6356125009589704,-1.5535971948432565,20.690095432488597,-1.9623202281602175,0.0653629368180377,0.13079223194756578,0.034364474061686544,-4.8725009527492755,Hyaluronan and proteoglycan link protein 2 OS=Mus musculus OX=10090 GN=Hapln2 PE=1 SV=1,0,29.355,12,4,8,4,341,37.9,9.09,cell adhesion;cell organization and biogenesis;developmental processes,extracellular matrix,other molecular function,73940,ENSMUSG00000004894,Hapln2,NA,NA
Q9D0F9,0.6344457038011448,1.5523412121839102,24.987888575135187,2.3874833193960274,0.028131711445602656,0.06957039304803367,0.01827899051618704,-4.1155196816298,Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=4,0,263.559,49,22,224,22,562,61.4,6.57,other metabolic processes,cytosol;cytoskeleton;other cell component,other molecular function,72157,ENSMUSG00000025791; ENSMUSG00000116466,Pgm1,Neutrophil degranulation; Glycogen synthesis,Glucuronidation; Purine metabolism; Glycogen Metabolism
P70195,0.6338249629549217,1.5516734381234238,22.676462785848372,4.85485785622415,1.269948817494726e-4,0.0013320869206677366,3.4999377066636476e-4,1.0807183910101754,Proteasome subunit beta type-7 OS=Mus musculus OX=10090 GN=Psmb7 PE=1 SV=1,0,29.845,11,4,38,4,277,29.9,7.99,protein metabolism;other metabolic processes,cytosol;nucleus;other cell component,other molecular function,19177,ENSMUSG00000026750,Psmb7,Neutrophil degranulation; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,Proteasome Degradation
P62334,0.6332445587230353,1.5510493168288966,22.975203753920578,2.738483092581217,0.013493988039719592,0.0402369900548976,0.010571904619046469,-3.434784172318331,26S proteasome regulatory subunit 10B OS=Mus musculus OX=10090 GN=Psmc6 PE=1 SV=1,0,118.706,34,9,56,9,389,44.1,7.49,protein metabolism;other metabolic processes;stress response;other biological processes,cytosol;nucleus;other cell component,other molecular function,67089,ENSMUSG00000021832,Psmc6,Hedgehog 'on' state; Separation of Sister Chromatids; Regulation of RUNX3 expression and activity; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Ub-specific processing proteases; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling,Proteasome Degradation
Q3UZP4,-0.6332203519718931,-1.5510232922368854,20.303769801782327,-3.522412891816179,0.0024304879529273913,0.011271745306399737,0.002961548965438538,-1.8015588109992953,Small VCP/p97-interacting protein OS=Mus musculus OX=10090 GN=Svip PE=3 SV=1,0,15.2,18,1,11,1,77,8.4,8.91,other biological processes,plasma membrane;other membranes;ER/Golgi,other molecular function,75744,ENSMUSG00000074093,Svip,Neutrophil degranulation,NA
P35487,-0.6305497906323012,-1.5481548610152198,18.243173311299365,-4.336545616823203,3.96986050369393e-4,0.003143182507251992,8.258427288320178e-4,-0.038068740133910595,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha2 PE=1 SV=1",0.018,1.822,3,1,2,1,391,43.4,8.5,other metabolic processes,mitochondrion;nucleus;other cell component,other molecular function,18598,ENSMUSG00000047674,Pdha2,Glyoxylate metabolism and glycine degradation; Regulation of pyruvate dehydrogenase (PDH) complex; Signaling by Retinoic Acid,Glycolysis and Gluconeogenesis; Acetylcholine Synthesis; TCA Cycle
