"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"1221","P56812",0.206433983294652,1.15383264221577,21.0095731290092,-1.32029274761464,0.203269630740888,0.69349089257268,0.573449970316088,-5.01198596579609,"Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=3",0,36.773,28,3,16,3,126,14.3,5.68,"other biological processes","cytosol;nucleus;other cell component","enzyme regulator activity;cytoskeletal activity;nucleic acid binding activity;other molecular function","56330","ENSMUSG00000030417","Pdcd5",NA,NA
"1222","Q9D1I5",-0.206110079250699,-1.153573620664,21.9713883532249,1.60749357277639,0.125333338402705,0.63712816215573,0.526843437439167,-4.65446303257424,"Methylmalonyl-CoA epimerase, mitochondrial OS=Mus musculus OX=10090 GN=Mcee PE=1 SV=1",0,83.518,34,3,56,3,178,19,9.09,"other metabolic processes",NA,"other molecular function","73724","ENSMUSG00000033429","Mcee","Propionyl-CoA catabolism",NA
"1223","Q80Y24",0.205899224211933,1.15340503407466,21.6012425968652,-2.08283077786073,0.0517908804135543,0.521176439610227,0.430962564937516,-3.95774653302429,"Prickle-like protein 2 OS=Mus musculus OX=10090 GN=Prickle2 PE=1 SV=3",0,92.399,12,7,45,7,845,95.7,7.27,"cell organization and biogenesis;developmental processes;other biological processes","plasma membrane;other membranes;nucleus;other cell component","other molecular function","243548","ENSMUSG00000030020","Prickle2",NA,NA
"1224","Q8BKY8",-0.205807054933629,-1.15333134898475,21.0175327678701,1.94848043245911,0.0671100551113302,0.544860784235047,0.450547229808418,-4.16623053333745,"Transcription termination factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Mterf2 PE=1 SV=1",0,42.696,22,6,17,6,385,43.4,8.94,"RNA metabolism OR transcription;other metabolic processes;other biological processes","mitochondrion","nucleic acid binding activity","74238","ENSMUSG00000049038","Mterf2",NA,NA
"1225","Q9CQ65",0.205778730636702,1.15330870596042,18.687794557265,-0.685236837959817,0.504373145787456,0.85868672667596,0.710050965624674,-5.19147161133859,"S-methyl-5'-thioadenosine phosphorylase OS=Mus musculus OX=10090 GN=Mtap PE=1 SV=1",0,22.787,19,3,6,3,283,31,7.14,"other metabolic processes","cytosol;nucleus;other cell component","other molecular function","66902","ENSMUSG00000062937","Mtap","Methionine salvage pathway",NA
"1226","D3YWJ8",-0.205768428793476,-1.15330047056575,18.9053513684244,0.89411877048524,0.385368766960596,0.819532529836478,0.677674227507672,-5.22606957742979,"Katanin p60 ATPase-containing subunit A-like 1 (Fragment) OS=Mus musculus OX=10090 GN=Katnal1 PE=1 SV=1",0,9.48,14,2,2,2,153,17.5,9.07,NA,NA,NA,NA,"ENSMUSG00000041298","Katnal1",NA,NA
"1227","Q9CR61",-0.205635754956937,-1.15319441505279,24.1393577582263,1.46800044848545,0.15935005083812,0.663313516793947,0.548496195969703,-4.8348277443235,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Mus musculus OX=10090 GN=Ndufb7 PE=1 SV=3",0,108.379,50,9,129,9,137,16.3,8.18,"cell organization and biogenesis;other metabolic processes","other membranes;mitochondrion","other molecular function","66916","ENSMUSG00000033938","Ndufb7","Complex I biogenesis","Oxidative phosphorylation; Electron Transport Chain"
"1228","P54071",-0.205629865318983,-1.15318970727773,26.6866643335611,1.59745944655674,0.127557526573103,0.638922197904921,0.528326931682766,-4.66783955069538,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=3",0,324.31,42,21,323,20,452,50.9,8.69,"other metabolic processes;developmental processes;other biological processes","cytosol;other cytoplasmic organelle","other molecular function","269951","ENSMUSG00000030541","Idh2","Citric acid cycle (TCA cycle); Transcriptional activation of mitochondrial biogenesis","TCA Cycle; Oxidative Stress and Redox Pathway"
"1229","P70689",-0.205624787740156,-1.1531856486228,19.7593197187548,0.614799305863625,0.547325239400055,0.872806903275254,0.721726987528413,-5.62857846053666,"Gap junction beta-6 protein OS=Mus musculus OX=10090 GN=Gjb6 PE=1 SV=1",0,45.706,13,2,18,2,261,30.3,8.38,"cell-cell signaling;cell organization and biogenesis;transport;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;other cell component","transporter activity;cytoskeletal activity","14623","ENSMUSG00000040055","Gjb6","Gap junction assembly","Calcium Regulation in the Cardiac Cell"
"1230","Q61171",-0.205564972711656,-1.15313783782386,26.199138171422,1.34879146778325,0.194118280387915,0.684063329981187,0.565654286845482,-4.9789632459018,"Peroxiredoxin-2 OS=Mus musculus OX=10090 GN=Prdx2 PE=1 SV=3",0,95.513,44,9,135,9,198,21.8,5.41,"cell cycle OR cell proliferation;other metabolic processes;stress response;developmental processes;other biological processes","cytosol","other molecular function","21672","ENSMUSG00000005161","Prdx2","TP53 Regulates Metabolic Genes; Detoxification of Reactive Oxygen Species","Oxidative Stress and Redox Pathway"
"1231","Q8BP67",-0.205371752064352,-1.15298340801486,21.5738084757365,1.45799098072564,0.162058863118805,0.665195309743958,0.550052256940196,-4.84729418182468,"60S ribosomal protein L24 OS=Mus musculus OX=10090 GN=Rpl24 PE=1 SV=2",0,10.747,11,2,16,2,157,17.8,11.25,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes","cytosol;ER/Golgi;translational apparatus;other cell component","nucleic acid binding activity;other molecular function","68193","ENSMUSG00000098274","Rpl24","SRP-dependent cotranslational protein targeting to membrane; L13a-mediated translational silencing of Ceruloplasmin expression; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","Cytoplasmic Ribosomal Proteins"
"1232","A0A0R4J050",-0.20533429541889,-1.15295347353191,19.4252144214126,0.999428327001404,0.332451902068121,0.788523103461211,0.652032427701985,-5.18041478211549,"N-acyl-L-amino-acid amidohydrolase OS=Mus musculus OX=10090 GN=Acy1 PE=1 SV=1",0,24.979,11,3,6,3,408,45.8,6.21,"other metabolic processes","other cell component","other molecular function","109652","ENSMUSG00000023262","Acy1",NA,NA
"1233","Q9R1V6",0.205206485478413,1.15285133663984,25.2366828205289,-1.56725664315961,0.134454109334431,0.643623823611776,0.532214721920402,-4.70773365155891,"Disintegrin and metalloproteinase domain-containing protein 22 OS=Mus musculus OX=10090 GN=Adam22 PE=1 SV=2",0,239.634,26,17,178,17,904,99.7,7.83,"protein metabolism;other metabolic processes;developmental processes;other biological processes","plasma membrane;other membranes;other cell component","other molecular function","11496","ENSMUSG00000040537","Adam22","LGI-ADAM interactions",NA
"1234","Q99KX1",0.205074785115599,1.15274610025581,22.0605191676323,-1.11527362613279,0.279392328515403,0.759313867735312,0.627879211647721,-5.23228404230623,"Myeloid leukemia factor 2 OS=Mus musculus OX=10090 GN=Mlf2 PE=1 SV=1",0,24.538,17,3,17,3,247,28,6.98,"other biological processes","nucleus;other cell component",NA,"30853","ENSMUSG00000030120","Mlf2",NA,NA
"1235","Q8BXV2",-0.204825804130671,-1.15254717596039,21.6918301487299,1.84515807378749,0.0815209738709497,0.583866445006371,0.482801142947055,-4.32071353507542,"BRI3-binding protein OS=Mus musculus OX=10090 GN=Bri3bp PE=1 SV=1",0,25.081,11,2,46,2,253,28.2,9.52,NA,"other membranes;mitochondrion",NA,"76809","ENSMUSG00000037905","Bri3bp",NA,NA
"1236","Q8BH40",-0.204735075066264,-1.1524746961667,22.5802105822008,1.60562637721782,0.125744726067265,0.63712816215573,0.526843437439167,-4.65695679524878,"Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=1",0,82.041,28,6,67,6,261,29.7,5.58,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;other cytoplasmic organelle;other cell component","other molecular function","53331","ENSMUSG00000019998","Stx7",NA,NA
"1237","Q6IRU2",0.204449850439563,1.15224687139155,22.0707198316641,-1.18125752455301,0.252862823384462,0.735987860403923,0.608590857099682,-5.16477540280534,"Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3",0,39.293,28,7,27,5,248,28.5,4.68,"cell organization and biogenesis;other biological processes","cytoskeleton;other cell component","cytoskeletal activity;other molecular function","326618","ENSMUSG00000031799","Tpm4","Striated Muscle Contraction; RHOV GTPase cycle; Smooth Muscle Contraction",NA
"1238","P80317",-0.204370156118276,-1.15218322315436,25.0943821609367,1.31361550075038,0.20546235386418,0.69641668007962,0.575869313925319,-5.01964105155515,"T-complex protein 1 subunit zeta OS=Mus musculus OX=10090 GN=Cct6a PE=1 SV=3",0,215.878,49,22,230,22,531,58,7.08,"transport;other biological processes","cytosol;cytoskeleton;other cell component","other molecular function","12466",NA,"Cct6a","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; RHOBTB2 GTPase cycle; Association of TriC/CCT with target proteins during biosynthesis",NA
"1239","A0A0U1RP81",0.204358521578936,1.15217393146998,23.1697353366838,-1.47149410110015,0.158413370416456,0.661331119740198,0.546856945124735,-4.83046114840904,"MICOS complex subunit MIC60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1",0,480.782,60,34,569,2,488,53.7,8.66,NA,"other membranes;mitochondrion",NA,NA,"ENSMUSG00000052337","Immt",NA,NA
"1240","Q8BTZ5",-0.204198571856963,-1.15204619852631,18.5371795556448,1.49495799012926,0.154371620517013,0.655582847428057,0.542103679260583,-4.80202726440532,"Ankyrin repeat domain-containing protein 46 OS=Mus musculus OX=10090 GN=Ankrd46 PE=1 SV=1",0,10.052,10,2,4,2,228,25.2,5.73,NA,"other membranes",NA,"68839","ENSMUSG00000048307","Ankrd46",NA,NA
"1241","Q9D6W8",-0.204162303804587,-1.15201723748777,18.1949176531606,1.37144688612844,0.188054798332496,0.676997273996986,0.559811341195021,-4.8955336381748,"BLOC-1-related complex subunit 6 OS=Mus musculus OX=10090 GN=Borcs6 PE=1 SV=1",0.005,2.454,3,1,2,1,360,38,5.34,"other biological processes","other membranes;cytosol;other cytoplasmic organelle","other molecular function","71923","ENSMUSG00000045176","Borcs6",NA,NA
"1242","Q91XM9",0.203397279629041,1.15140651423533,26.5019721786806,-1.33234462729542,0.199358784329345,0.688757517814443,0.569535926680221,-4.99809002705795,"Disks large homolog 2 OS=Mus musculus OX=10090 GN=Dlg2 PE=1 SV=2",0,606.556,55,37,512,34,852,94.8,6.24,"cell adhesion;cell-cell signaling;cell organization and biogenesis;transport;developmental processes;other biological processes","plasma membrane;other membranes;ER/Golgi;nucleus;other cell component","other molecular function","23859","ENSMUSG00000052572","Dlg2","Neurexins and neuroligins; RAF/MAP kinase cascade; Unblocking of NMDA receptors, glutamate binding and activation","Wnt Signaling Pathway NetPath"
"1243","Q99J99",0.203316416737788,1.15134197984111,24.9790080112705,-1.09770565633506,0.286790890163982,0.764027783732064,0.631777164767742,-5.24969773619629,"3-mercaptopyruvate sulfurtransferase OS=Mus musculus OX=10090 GN=Mpst PE=1 SV=4",0,190.733,57,14,227,13,297,33.1,6.47,"other metabolic processes;developmental processes","cytosol;other cell component","other molecular function","246221","ENSMUSG00000071711","Mpst","Degradation of cysteine and homocysteine",NA
"1244","Q6PGJ3",-0.203170801964994,-1.15122577791655,25.9341732751638,1.68452048825497,0.109329144686178,0.619736083593602,0.512461868709133,-4.54978688724222,"L1 cell adhesion molecule OS=Mus musculus OX=10090 GN=L1cam PE=1 SV=1",0,389.656,29,28,359,28,1259,140.8,5.96,"cell adhesion;cell organization and biogenesis;developmental processes;other biological processes","plasma membrane;other membranes;other cell component","other molecular function","16728","ENSMUSG00000031391","L1cam",NA,NA
"1245","Q2TPA8",-0.203111602864499,-1.1511785398445,22.4759301702303,1.09772123835206,0.286784264929612,0.764027783732064,0.631777164767742,-5.24968239659026,"Hydroxysteroid dehydrogenase-like protein 2 OS=Mus musculus OX=10090 GN=Hsdl2 PE=1 SV=1",0,108.091,37,9,59,9,490,54.2,6.74,NA,"other cytoplasmic organelle","other molecular function","72479","ENSMUSG00000028383","Hsdl2",NA,NA
"1246","Q9CQ89",0.203005967315917,1.15109425250643,18.7286556047726,-1.28985878355439,0.213415147463764,0.699751604017826,0.578626973836722,-5.04662156552385,"Protein CutA OS=Mus musculus OX=10090 GN=Cuta PE=1 SV=3",0,8.779,8,1,4,1,177,18.9,6.77,"other biological processes","other membranes","other molecular function","67675","ENSMUSG00000024194","Cuta",NA,NA
"1247","Q64516",-0.202756171768741,-1.15089496345432,25.5010779968854,1.69801265870805,0.106713837374169,0.619537477067709,0.512297640299505,-4.53109626232949,"Glycerol kinase OS=Mus musculus OX=10090 GN=Gk PE=1 SV=2",0,162.974,29,16,220,15,559,61.2,5.87,"other metabolic processes;other biological processes","other membranes;cytosol;mitochondrion;nucleus","kinase activity;other molecular function","14933","ENSMUSG00000025059","Gk","Triglyceride biosynthesis","Fatty Acid Beta Oxidation; PPAR signaling pathway; Triacylglyceride Synthesis"
"1248","P97390",0.202570479575748,1.15074683897164,22.6021788519749,-1.64274020137746,0.117778785181145,0.623199961320903,0.51532616094595,-4.6069977705419,"Vacuolar protein sorting-associated protein 45 OS=Mus musculus OX=10090 GN=Vps45 PE=1 SV=1",0,72.047,19,10,84,10,570,65,8.25,"transport","other membranes;ER/Golgi;other cytoplasmic organelle",NA,"22365","ENSMUSG00000015747","Vps45","Factors involved in megakaryocyte development and platelet production; Intra-Golgi traffic",NA
"1249","P63005",-0.202187346676403,-1.15044127859843,25.6638855160322,1.53430363834003,0.142332585786826,0.651447254271325,0.538683943257751,-4.75061893242078,"Platelet-activating factor acetylhydrolase IB subunit alpha OS=Mus musculus OX=10090 GN=Pafah1b1 PE=1 SV=2",0,175.207,32,14,174,13,410,46.6,7.37,"cell-cell signaling;cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes","other membranes;cytosol;cytoskeleton;nucleus;other cell component","cytoskeletal activity;other molecular function","18472","ENSMUSG00000020745","Pafah1b1","Separation of Sister Chromatids; Anchoring of the basal body to the plasma membrane; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; RHO GTPases Activate Formins; AURKA Activation by TPX2; EML4 and NUDC in mitotic spindle formation; COPI-independent Golgi-to-ER retrograde traffic","Wnt Signaling Pathway; Wnt Signaling Pathway and Pluripotency"
"1250","P47791",0.202168762898538,1.15042645952242,25.2077941254467,-1.48593085933265,0.154590589976772,0.655582847428057,0.542103679260583,-4.81233319662902,"Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3",0,90.346,31,10,82,10,500,53.6,7.99,"other metabolic processes;stress response;other biological processes","plasma membrane;other membranes;cytosol","other molecular function","14782","ENSMUSG00000031584","Gsr","Detoxification of Reactive Oxygen Species; Interconversion of nucleotide di- and triphosphates; TP53 Regulates Metabolic Genes","Metapathway biotransformation; Selenium Micronutrient Network; Folic Acid Network; Glutathione metabolism; One carbon metabolism and related pathways; Oxidative Stress; Oxidative Stress and Redox Pathway; Glutathione and one carbon metabolism"
"1251","Q9QZ88",-0.202106683916377,-1.15037695788478,23.7009083751299,1.5412564644464,0.140638990536298,0.651447254271325,0.538683943257751,-4.74162679432325,"Vacuolar protein sorting-associated protein 29 OS=Mus musculus OX=10090 GN=Vps29 PE=1 SV=1",0,83.97,46,7,92,7,182,20.5,6.79,"transport","other membranes;cytosol;other cytoplasmic organelle;other cell component","other molecular function","56433","ENSMUSG00000029462","Vps29","WNT ligand biogenesis and trafficking",NA
"1252","Q69ZS8",0.202051314564137,1.15033280828774,19.5780392083342,-1.03230043661,0.31559368897137,0.783084571703179,0.647535287352186,-5.31241565130901,"Kazrin OS=Mus musculus OX=10090 GN=Kazn PE=1 SV=2",0,44.899,7,4,14,4,779,86.7,6.9,"developmental processes","plasma membrane;cytosol;cytoskeleton;nucleus;other cell component",NA,"71529","ENSMUSG00000040606; ENSMUSG00000115905","Kazn",NA,NA
"1253","A0A0U1RNT6",-0.202041911250038,-1.15032531058021,19.7399694977563,1.2320549641045,0.233770336203389,0.723898401660455,0.598594042675976,-5.11058206371236,"S-adenosylmethionine synthase OS=Mus musculus OX=10090 GN=Mat2a PE=1 SV=1",0,22.432,7,2,8,2,362,39.7,6.04,"other metabolic processes",NA,"other molecular function",NA,"ENSMUSG00000053907","Mat2a",NA,"Methylation"
"1254","Q5M8N0",0.201504314569,1.14989674054601,24.8296319120942,-1.42110077529608,0.172369163637441,0.668352627809023,0.552663053952934,-4.89267067757653,"CB1 cannabinoid receptor-interacting protein 1 OS=Mus musculus OX=10090 GN=Cnrip1 PE=1 SV=1",0,64.495,58,7,81,7,164,18.6,7.96,"other biological processes","plasma membrane;other membranes;other cell component","signal transduction activity or receptor binding;other molecular function","380686","ENSMUSG00000044629","Cnrip1",NA,NA
"1255","A0A494B9F8",0.201467013871717,1.14986701049598,20.6050115780723,-0.72047339212604,0.480479895814713,0.847829789302416,0.701073327300563,-5.56339842602405,"PRELI domain-containing protein 3A (Fragment) OS=Mus musculus OX=10090 GN=Prelid3a PE=1 SV=1",0,28.277,21,3,14,3,215,23.2,8.68,NA,"mitochondrion",NA,NA,"ENSMUSG00000024530","Prelid3a",NA,NA
"1256","Q3UGR5",-0.201446254835389,-1.14985046510098,22.8076868352756,1.36611354728672,0.188718101210299,0.677528920738613,0.560250961688195,-4.95861619313565,"Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2",0,95.716,37,7,87,7,259,28.7,6.05,"other metabolic processes",NA,"other molecular function","76987","ENSMUSG00000025421","Hdhd2",NA,NA
"1257","Q8C788",-0.201386570725671,-1.14980289691794,19.9928318809638,0.755508047002151,0.459710498911689,0.846021842534957,0.699578329988794,-5.53930901705768,"Sorting nexin OS=Mus musculus OX=10090 GN=Snx18 PE=1 SV=1",0.009,2.036,3,1,1,1,615,67.7,6.46,"cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes","non-structural extracellular;plasma membrane;other membranes;other cell component","other molecular function","170625","ENSMUSG00000042364","Snx18",NA,NA
"1258","P80318",-0.20134988460967,-1.14977365909225,24.5920788205422,1.51706801718597,0.14660422371704,0.651447254271325,0.538683943257751,-4.77277876249593,"T-complex protein 1 subunit gamma OS=Mus musculus OX=10090 GN=Cct3 PE=1 SV=1",0,282.613,41,19,208,19,545,60.6,6.7,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;other cell component","other molecular function","12462","ENSMUSG00000001416","Cct3","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; BBSome-mediated cargo-targeting to cilium",NA
"1259","H3BJU7",0.201337996904378,1.14976418507749,24.7894694219293,-1.42532406470945,0.171162442638372,0.668352627809023,0.552663053952934,-4.88752156408241,"Guanine nucleotide exchange factor H1 OS=Mus musculus OX=10090 GN=Arhgef2 PE=1 SV=1",0,256.24,35,27,176,27,956,108.5,6.87,"cell cycle OR cell proliferation;stress response;developmental processes;signal transduction;other biological processes","ER/Golgi;other cell component","enzyme regulator activity",NA,"ENSMUSG00000028059","Arhgef2",NA,NA
"1260","F7AVU1",-0.201176310124101,-1.14963533508007,18.0568907883267,1.15786755994141,0.262041138438636,0.741555987102809,0.613195159945458,-5.18908296936442,"Cerebral cavernous malformations protein 2 homolog OS=Mus musculus OX=10090 GN=Ccm2 PE=1 SV=2",0,10.282,4,1,1,1,389,42.5,5,NA,NA,NA,"216527","ENSMUSG00000000378","Ccm2",NA,NA
"1261","P61793",0.201098545158224,1.14957336845467,20.6768560065429,-1.18872186635016,0.249985490978666,0.734803520866577,0.607611522720804,-5.15693194865283,"Lysophosphatidic acid receptor 1 OS=Mus musculus OX=10090 GN=Lpar1 PE=1 SV=1",0,11.856,5,2,6,2,364,41.1,8.53,"cell organization and biogenesis;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;other cytoplasmic organelle;other cell component","other molecular function","14745","ENSMUSG00000038668","Lpar1","G alpha (q) signalling events; G alpha (i) signalling events; Lysosphingolipid and LPA receptors","Non-odorant GPCRs; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Small Ligand GPCRs; Myometrial Relaxation and Contraction Pathways"
"1262","Q8BGX2",0.200974645351625,1.1494746464115,23.6771284040514,-1.40905675936435,0.175848439967427,0.668352627809023,0.552663053952934,-4.90728950070882,"Mitochondrial import inner membrane translocase subunit Tim29 OS=Mus musculus OX=10090 GN=Timm29 PE=1 SV=1",0,67.219,32,7,52,7,266,29.4,6.73,"cell organization and biogenesis;transport","other membranes;mitochondrion","transporter activity","69773","ENSMUSG00000048429","Timm29",NA,NA
"1263","P83741",0.200894533037541,1.14941081828805,19.2145597747247,-0.769646212816009,0.454289334600228,0.846021842534957,0.699578329988794,-5.24548391972728,"Serine/threonine-protein kinase WNK1 OS=Mus musculus OX=10090 GN=Wnk1 PE=1 SV=2",0,22.493,1,3,34,1,2377,250.8,6.43,"protein metabolism;other metabolic processes;transport;signal transduction;other biological processes","other membranes;cytosol;other cell component","enzyme regulator activity;kinase activity;other molecular function","232341","ENSMUSG00000045962","Wnk1","Stimuli-sensing channels","EGFR1 Signaling Pathway"
"1264","A0A0A0MQ68",-0.200645130840858,-1.14921213402146,24.8252232217966,1.60857904010656,0.125094707413373,0.63712816215573,0.526843437439167,-4.6530123548105,"Glutaryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gcdh PE=1 SV=1",0,183.008,34,10,128,10,447,49.5,8.72,"other metabolic processes","mitochondrion","other molecular function","270076","ENSMUSG00000003809","Gcdh",NA,"Fatty Acid Beta Oxidation; Tryptophan metabolism"
"1265","P70423",0.200532462055872,1.14912238859686,17.700178977473,-0.870418123554841,0.397776847085599,0.820988553243521,0.678878218199533,-5.45071557712466,"Cationic amino acid transporter 3 OS=Mus musculus OX=10090 GN=Slc7a3 PE=2 SV=1",0,10.769,3,1,6,1,618,67.4,7.37,"transport;other biological processes","plasma membrane;other membranes","transporter activity","11989","ENSMUSG00000031297","Slc7a3","Amino acid transport across the plasma membrane",NA
"1266","Q8R366",-0.200460358850115,-1.14906495903952,26.5668422900876,1.29410402626849,0.211976572543723,0.699751604017826,0.578626973836722,-5.04182960157188,"Immunoglobulin superfamily member 8 OS=Mus musculus OX=10090 GN=Igsf8 PE=1 SV=2",0,169.074,27,12,156,2,611,65,7.99,"other biological processes","plasma membrane;other membranes;other cell component",NA,"140559",NA,"Igsf8",NA,NA
"1267","P0C027",-0.20031040815422,-1.14894553384482,19.7928668055338,1.21424083519994,0.24033592654652,0.728772478804909,0.602624433592051,-5.1298040811379,"Diphosphoinositol polyphosphate phosphohydrolase 3-alpha OS=Mus musculus OX=10090 GN=Nudt10 PE=1 SV=1",0,29.276,29,4,23,4,164,18.6,5.69,"other metabolic processes","cytosol;nucleus;other cell component","other molecular function","102954; 58242","ENSMUSG00000073293; ENSMUSG00000073295","Nudt10","Synthesis of pyrophosphates in the cytosol",NA
"1268","Q64689",0.200274286747039,1.14891676753681,19.4013905166517,-0.93086674075809,0.364231704030714,0.805724678613397,0.666256468516447,-5.40293747773571,"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase OS=Mus musculus OX=10090 GN=St8sia3 PE=1 SV=2",0,12.063,12,3,8,3,380,43.9,9.52,"protein metabolism;other metabolic processes","other membranes;ER/Golgi","other molecular function","20451","ENSMUSG00000056812","St8sia3","Sialic acid metabolism; N-Glycan antennae elongation",NA
"1269","Q923F1",0.200267453792687,1.14891132600065,16.7764534181624,-0.82285616384029,0.424372417110324,0.83555532528261,0.690923531386601,-5.27845570121158,"Chloride channel, nucleotide sensitive 1A OS=Mus musculus OX=10090 GN=Clns1a PE=1 SV=1",0,7.617,4,1,5,1,241,26.5,4.12,"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport","plasma membrane;other membranes;cytosol;nucleus;other cell component",NA,"12729","ENSMUSG00000025439","Clns1a",NA,NA
"1270","P62071",-0.199887443008326,-1.14860873869977,23.4000280940357,1.5374903977999,0.141554245663245,0.651447254271325,0.538683943257751,-4.74650123450103,"Ras-related protein R-Ras2 OS=Mus musculus OX=10090 GN=Rras2 PE=1 SV=1",0,84.013,40,7,53,5,204,23.4,6.01,"signal transduction;other biological processes","plasma membrane;other membranes;ER/Golgi","other molecular function","66922","ENSMUSG00000055723","Rras2","RND1 GTPase cycle","Regulation of Actin Cytoskeleton"
"1271","Q60902",0.199833760466117,1.14856599987543,23.3002383814209,-1.74332609408201,0.0983205263851735,0.607491402837545,0.502336700676944,-4.46757002786307,"Epidermal growth factor receptor substrate 15-like 1 OS=Mus musculus OX=10090 GN=Eps15l1 PE=1 SV=3",0,163.041,31,19,118,19,907,99.2,5.02,"transport","plasma membrane;other membranes;nucleus","other molecular function","13859","ENSMUSG00000006276","Eps15l1","Cargo recognition for clathrin-mediated endocytosis; EGFR downregulation","EGFR1 Signaling Pathway"
"1272","F8VPQ7",0.199627930672712,1.14840214526148,19.7353608821269,-1.46318450062351,0.160648695851215,0.664171668497035,0.549205804522509,-4.84083400068812,"Sodium channel protein OS=Mus musculus OX=10090 GN=Scn9a PE=1 SV=1",0,76.177,6,9,82,1,1975,224.9,7.27,"stress response;transport;other biological processes","plasma membrane;other membranes","transporter activity",NA,"ENSMUSG00000075316","Scn9a",NA,NA
"1273","A0A087WRY3",0.199585950086234,1.14836872870928,19.879893242425,-1.00299270665052,0.329148992864412,0.787284919012231,0.651008568783118,-5.33942277950623,"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Mus musculus OX=10090 GN=Nucks1 PE=1 SV=1",0.008,2.069,4,1,1,1,233,26.2,5.12,NA,NA,NA,"98415","ENSMUSG00000026434","Nucks1",NA,NA
"1274","P62746",0.199401361559318,1.14822180775528,25.1835246069026,-1.37970535413213,0.184565525670211,0.674832465801705,0.558021253958664,-4.94250656573477,"Rho-related GTP-binding protein RhoB OS=Mus musculus OX=10090 GN=Rhob PE=1 SV=1",0,34.218,16,3,58,2,196,22.1,5.24,"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component","other molecular function","11852","ENSMUSG00000054364","Rhob","RHOB GTPase cycle; RHO GTPases Activate Formins; RHO GTPases activate PKNs; G alpha (12/13) signalling events; GPVI-mediated activation cascade; RHO GTPases activate CIT; Sema4D induced cell migration and growth-cone collapse; RHO GTPases Activate ROCKs","Neural Crest Differentiation; Spinal Cord Injury; Focal Adhesion"
"1275","A2AUK5",0.199095494237671,1.14797839782306,18.774741395045,-1.17067110835128,0.256986467799773,0.73944573435526,0.611450184793799,-5.17582804038807,"Band 4.1-like protein 1 OS=Mus musculus OX=10090 GN=Epb41l1 PE=1 SV=1",0,440.643,53,40,508,1,879,98.3,5.66,"cell organization and biogenesis","plasma membrane;other membranes;cytoskeleton","cytoskeletal activity;other molecular function","13821","ENSMUSG00000027624","Epb41l1",NA,"Splicing factor NOVA regulated synaptic proteins"
