Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
A0A1Y7VIN4,-0.4166462415923071,-1.334820956198176,17.28267303859488,-1.8437431098857273,0.08380647267375844,0.5849307732016005,0.4836812395402443,-4.2163314645004455,TBC1 domain family member 7 (Fragment) OS=Mus musculus OX=10090 GN=Tbc1d7 PE=1 SV=1,0.003,2.756,12,1,1,1,74,8.6,9.03,NA,NA,NA,NA,ENSMUSG00000021368,Tbc1d7,NA,NA
Q61937,0.41639694612449674,1.3345903211323291,19.3321882570874,2.65143884820144,0.016232982491429286,0.40479529547641235,0.33472660226855516,-2.9985484610825384,Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1,0,26.753,14,3,17,3,292,32.5,4.77,cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;other biological processes,cytosol;cytoskeleton;translational apparatus;nucleus;other cell component,enzyme regulator activity;translation activity;nucleic acid binding activity;other molecular function,18148,ENSMUSG00000057113,Npm1,SUMOylation of transcription cofactors; Deposition of new CENPA-containing nucleosomes at the centromere; TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation; TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,mRNA processing
A0A0A0MQJ8,-0.415519378665703,-1.3337787588360503,21.970118717312324,-1.6515366853999682,0.11595493843716652,0.6223468689004386,0.5146207359310984,-4.5950371237205445,Brain mitochondrial carrier protein 1 OS=Mus musculus OX=10090 GN=Slc25a14 PE=1 SV=1,0,19.786,19,5,24,5,290,32.5,9.58,transport,other membranes;mitochondrion,NA,20523,ENSMUSG00000031105,Slc25a14,NA,Electron Transport Chain
Q8BUY5,-0.4146028307380405,-1.3329316748126923,20.613569139841086,-2.2805270349169935,0.03496890394109736,0.47540414736329345,0.3931133012897561,-3.636983242487345,"Complex I assembly factor TIMMDC1, mitochondrial OS=Mus musculus OX=10090 GN=Timmdc1 PE=1 SV=1",0,45.651,23,5,19,5,285,31.8,9.29,NA,other membranes;mitochondrion;nucleus,NA,76916,ENSMUSG00000002846,Timmdc1,Complex I biogenesis,NA
P11499,0.4141088181939452,1.3324753259505593,26.959174855825275,2.7617732538498543,0.012839705502566384,0.38163523610302424,0.31557547064962566,-2.8013174787146897,Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,0,545.935,48,38,591,23,724,83.2,5.03,cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;nucleic acid binding activity;other molecular function,15516,ENSMUSG00000023944,Hsp90ab1,Neutrophil degranulation; The role of GTSE1 in G2/M progression after G2 checkpoint; Regulation of actin dynamics for phagocytic cup formation; HSP90 chaperone cycle for steroid hormone receptors (SHR); Attenuation phase; Estrogen-dependent gene expression; Sema3A PAK dependent Axon repulsion; Aryl hydrocarbon receptor signalling; DDX58/IFIH1-mediated induction of interferon-alpha/beta; HSF1 activation; RHOBTB2 GTPase cycle; The NLRP3 inflammasome,TNF-alpha NF-kB Signaling Pathway; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
P54728,0.41299835323982137,1.331450093455556,22.330594641266302,1.9294058404933692,0.06958628012935443,0.5497176678755815,0.45456340335780787,-4.195147496262539,UV excision repair protein RAD23 homolog B OS=Mus musculus OX=10090 GN=Rad23b PE=1 SV=2,0,66.377,23,9,43,9,416,43.5,4.83,cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes,cytosol;nucleus;other cell component,nucleic acid binding activity;other molecular function,19359,ENSMUSG00000028426,Rad23b,DNA Damage Recognition in GG-NER; Formation of Incision Complex in GG-NER; N-glycan trimming in the ER and Calnexin/Calreticulin cycle; Josephin domain DUBs,NA
Q3U1F9,-0.41284983703852873,-1.3313130362627985,18.259348318467076,-2.8294909815842213,0.011558103387975182,0.379794876034702,0.3140536706694772,-2.6858849619643532,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 OS=Mus musculus OX=10090 GN=Pag1 PE=1 SV=2,0,27.417,11,2,17,2,429,46.5,4.81,signal transduction;other biological processes,plasma membrane;other membranes,other molecular function,94212,ENSMUSG00000027508,Pag1,Phosphorylation of CD3 and TCR zeta chains; GAB1 signalosome,NA
B1AQZ0,-0.41280015343502185,-1.3312671892277472,27.46582899254278,-1.9962722266011739,0.06124801996265334,0.5366688203746758,0.44377326711781495,-4.093016570708814,Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=1,0,295.583,43,21,338,17,484,55.8,6.1,NA,cytoskeleton,other molecular function,20362,ENSMUSG00000018398,Septin8,NA,NA
A0A1D5RLB2,0.4113866900165135,1.3299635346545633,19.537131647823962,2.768707802515413,0.012650843926147626,0.38163523610302424,0.31557547064962566,-2.7888291844806603,Ankyrin-2 (Fragment) OS=Mus musculus OX=10090 GN=Ank2 PE=1 SV=1,0,59.564,31,2,31,1,121,13.2,9.99,NA,NA,NA,NA,ENSMUSG00000032826,Ank2,NA,NA
Q9D1B9,-0.41122604739462076,-1.3298154528154875,20.525745726519858,-2.7842987373419303,0.01223590797980902,0.379794876034702,0.3140536706694772,-2.7607141390047185,"39S ribosomal protein L28, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl28 PE=1 SV=3",0,26.576,14,3,26,3,257,30.2,9.29,NA,cytosol;mitochondrion;translational apparatus,other molecular function,68611,ENSMUSG00000024181,Mrpl28,Mitochondrial translation elongation; Mitochondrial translation termination,NA
P48774,0.41117195940247697,1.3297655977196865,23.0252182048167,3.0397127197120537,0.007044722136788576,0.31575953347248886,0.26110262879601354,-2.2935863527665736,Glutathione S-transferase Mu 5 OS=Mus musculus OX=10090 GN=Gstm5 PE=1 SV=1,0,91.758,51,10,99,9,224,26.6,7.21,other metabolic processes;stress response;other biological processes,non-structural extracellular;cytosol;cytoskeleton;other cell component,other molecular function,14866,ENSMUSG00000004032,Gstm5,Glutathione conjugation,Metapathway biotransformation; Oxidative Stress and Redox Pathway
Q3TLI0,0.4109112773790038,1.3295253427379237,18.602121429681073,2.1960219873405546,0.04142604640662701,0.4933475420851301,0.4079507552214653,-3.7759943039387354,Trafficking protein particle complex subunit 10 OS=Mus musculus OX=10090 GN=Trappc10 PE=1 SV=2,0,12.711,2,2,6,2,1259,141.5,5.96,NA,NA,NA,NA,NA,NA,NA,NA
Q76LS9,-0.4105689951379752,-1.3292099476462953,19.86098638405968,-2.7204368033734307,0.01402278343338013,0.38163523610302424,0.31557547064962566,-2.875539666097894,Ubiquitin carboxyl-terminal hydrolase MINDY-1 OS=Mus musculus OX=10090 GN=Mindy1 PE=1 SV=1,0,6.975,2,1,6,1,468,51.2,4.73,protein metabolism;other metabolic processes,cytosol;nucleus;other cell component,other molecular function,75007,ENSMUSG00000038712,Mindy1,NA,NA
Q8CFA2,0.40922403663637397,1.327971363526077,18.69506624858153,2.8509023770174875,0.01060596857400273,0.36370706479951204,0.3007506050141432,-2.6400442195296385,"Aminomethyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Amt PE=1 SV=1",0,11.353,4,2,4,2,403,44,8.7,other metabolic processes,nucleus,other molecular function,434437,ENSMUSG00000032607,Amt,Glycine degradation,One Carbon Metabolism; Glutathione and one carbon metabolism
J3QMX0,-0.4091961912152513,-1.3279457326311508,19.709818045537858,-2.4974780397967966,0.022417743698121752,0.4179347226751927,0.3455916391678268,-3.2686086440302042,Ribonuclease P protein subunit p14 OS=Mus musculus OX=10090 GN=Rpp14 PE=1 SV=1,0,30.401,30,2,21,2,158,17.4,8.97,NA,NA,NA,109729085,ENSMUSG00000023156,Rpp14,NA,NA
P17563,0.4089230278480258,1.3276943199776856,20.48750228850817,2.1620268097746522,0.04431976345004535,0.4982111568633368,0.41197249477141795,-3.83113391450057,Methanethiol oxidase OS=Mus musculus OX=10090 GN=Selenbp1 PE=1 SV=2,0,18.974,10,4,4,4,472,52.5,6.29,transport;other biological processes,other membranes;cytosol;nucleus,other molecular function,20341,ENSMUSG00000068874,Selenbp1,NA,Selenium metabolism/Selenoproteins
Q8BHC4,-0.40879421480374134,-1.3275757802256647,19.642161383074395,-2.5997796898808274,0.018100963109279822,0.4077371232958918,0.33715920966660934,-3.089875149496677,Dephospho-CoA kinase domain-containing protein OS=Mus musculus OX=10090 GN=Dcakd PE=1 SV=1,0,32.368,18,4,19,4,231,26.5,9.58,other metabolic processes,NA,kinase activity;other molecular function,68087,ENSMUSG00000020935,Dcakd,NA,NA
A2ALS7,-0.40874795245374074,-1.3275332100435036,18.92689084452503,-2.6074017820131083,0.017813053958103352,0.4077371232958918,0.33715920966660934,-3.0764436540167908,Rap1 GTPase-activating protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Rap1gap PE=1 SV=1,0,110.872,25,7,39,1,405,43.4,6.01,other biological processes,NA,enzyme regulator activity,NA,ENSMUSG00000041351,Rap1gap,NA,NA
Q8BWG8,0.40860062364311744,1.3273976485442758,20.096572480833032,2.098620920220015,0.050215679608630714,0.5179517705882174,0.42829607519012947,-3.932713767132894,Beta-arrestin-1 OS=Mus musculus OX=10090 GN=Arrb1 PE=1 SV=1,0,39.876,17,4,31,4,418,46.9,6.28,cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,109689,ENSMUSG00000018909,Arrb1,Ub-specific processing proteases; G alpha (s) signalling events; Cargo recognition for clathrin-mediated endocytosis; Thrombin signalling through proteinase activated receptors (PARs); MAP2K and MAPK activation; Activation of SMO; Golgi Associated Vesicle Biogenesis; Lysosome Vesicle Biogenesis,Chemokine signaling pathway; Myometrial Relaxation and Contraction Pathways; MAPK signaling pathway; Wnt Signaling Pathway NetPath; Calcium Regulation in the Cardiac Cell
A0A0G2JF72,0.4081456403421697,1.3269790926307181,20.762374013405193,2.3587980359980074,0.029831662437343455,0.4499945247539039,0.3721019982039403,-3.505892342753738,Cold shock domain-containing protein E1 OS=Mus musculus OX=10090 GN=Csde1 PE=1 SV=1,0,28.177,7,5,30,5,668,74.4,6.18,NA,NA,nucleic acid binding activity,229663,ENSMUSG00000068823,Csde1,NA,mRNA processing
A0A286YCD7,0.407775039062809,1.3266382603852742,19.48554287390386,2.608234408484969,0.01835685620181589,0.4088289669353573,0.3380620588739271,-3.0679109126636823,Adenosine kinase (Fragment) OS=Mus musculus OX=10090 GN=Adk PE=1 SV=1,0,17.175,18,3,4,3,205,22.9,7.09,other metabolic processes,NA,kinase activity,NA,ENSMUSG00000039197,Adk,NA,NA
Q5FWK3,0.40738040316087876,1.326275420371637,23.4324391769252,2.91405838722539,0.00925500214826331,0.33470842631609143,0.2767715325337044,-2.5248308377560718,Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arhgap1 PE=1 SV=1,0,149.498,45,14,111,14,439,50.4,6.44,transport;signal transduction;other biological processes,plasma membrane;other membranes;other cytoplasmic organelle;other cell component,enzyme regulator activity;other molecular function,228359,ENSMUSG00000027247,Arhgap1,RHOA GTPase cycle; RHOB GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOC GTPase cycle; RHOG GTPase cycle; RND2 GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHOF GTPase cycle; RHOD GTPase cycle; RHOJ GTPase cycle; RHOQ GTPase cycle,NA
E9PW07,-0.40738033224769765,-1.3262753551808628,19.242721545813264,-1.196988583452632,0.2477251827770081,0.7330088155779245,0.6061274748327548,-5.147735228657321,Voltage-dependent calcium channel beta subunit-associated regulatory protein OS=Mus musculus OX=10090 GN=Cbarp PE=1 SV=2,0,58.145,10,4,9,4,705,75,6.21,other biological processes,other membranes,other molecular function,NA,ENSMUSG00000035640,Cbarp,NA,NA
P50153,0.4072499002603678,1.3261554539503015,20.469085829219736,2.1462483719940395,0.04572472119126322,0.5029216268106294,0.4158675983414576,-3.8565677480380742,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4 OS=Mus musculus OX=10090 GN=Gng4 PE=1 SV=1,0,42.026,41,2,23,2,75,8.4,7.08,signal transduction;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,14706,ENSMUSG00000021303,Gng4,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Vasopressin regulates renal water homeostasis via Aquaporins; Extra-nuclear estrogen signaling; G alpha (q) signalling events; Ca2+ pathway; G alpha (i) signalling events; G alpha (12/13) signalling events; G beta:gamma signalling through PLC beta; Presynaptic function of Kainate receptors; ADP signalling through P2Y purinoceptor 12; Adrenaline,noradrenaline inhibits insulin secretion; G alpha (s) signalling events; Glucagon-like Peptide-1 (GLP1) regulates insulin secretion; Thromboxane signalling through TP receptor; Thrombin signalling through proteinase activated receptors (PARs); G-protein activation; Glucagon-type ligand receptors; G alpha (z) signalling events; G beta:gamma signalling through CDC42; Activation of G protein gated Potassium channels; Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits; ADP signalling through P2Y purinoceptor 1; G beta:gamma signalling through PI3Kgamma; Prostacyclin signalling through prostacyclin receptor; G beta:gamma signalling through BTK",Chemokine signaling pathway; G Protein Signaling Pathways; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell
Q07076,0.4067291439047054,1.3256768502009284,22.599721672126673,1.5728937714041116,0.13314365871018033,0.6436238236117758,0.5322147219204016,-4.700330083531663,Annexin A7 OS=Mus musculus OX=10090 GN=Anxa7 PE=1 SV=2,0,71.791,17,7,41,7,463,49.9,6.18,cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;nucleus;other cell component,signal transduction activity or receptor binding;other molecular function,11750,ENSMUSG00000021814,Anxa7,NA,NA
A0A0G2JGW6,-0.40664072426864806,-1.325595604844548,22.062863550134608,-2.014000341155452,0.05919314631361259,0.5359972155701472,0.4432179148279063,-4.065587083878848,Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5 PE=1 SV=1,0,135.745,20,14,61,14,960,107.5,9.54,protein metabolism;other metabolic processes,NA,kinase activity;other molecular function,NA,ENSMUSG00000031292,Cdkl5,NA,NA
Q9CR84,0.40633355798286175,1.3253134004122362,16.937029225250683,1.1908621586142936,0.25219713850361347,0.7357560127584627,0.6083991414955825,-5.093190218695109,"ATP synthase F(0) complex subunit C1, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mc1 PE=1 SV=1",0,15.2,23,1,12,1,136,14.2,10.01,cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes,other membranes;mitochondrion;other cell component,transporter activity;other molecular function,11951,ENSMUSG00000006057,Atp5mc1,Formation of ATP by chemiosmotic coupling; Cristae formation,Oxidative phosphorylation
Q9DBC0,0.40589945838599206,1.3249146803431353,20.06335036206165,1.3108003188303796,0.20841448305730537,0.6991549067475136,0.5781335628408275,-5.022428783178497,"Protein adenylyltransferase SelO, mitochondrial OS=Mus musculus OX=10090 GN=Selenoo PE=1 SV=4",0.031,1.506,2,1,1,1,667,74.2,5.83,protein metabolism;other metabolic processes,mitochondrion,other molecular function,223776,ENSMUSG00000035757,Selenoo,NA,Selenium metabolism/Selenoproteins
A0A0A0MQE5,0.4057736155113645,1.3247991162109258,20.167528666287332,2.2922076262240605,0.03415342938459986,0.47540414736329345,0.3931133012897561,-3.6175585911543364,Calmodulin-regulated spectrin-associated protein 1 OS=Mus musculus OX=10090 GN=Camsap1 PE=1 SV=1,0,30.291,4,5,13,5,1582,175.9,6.9,cell organization and biogenesis;developmental processes;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,227634,ENSMUSG00000026933,Camsap1,NA,NA
B1AV77,0.40549869393966986,1.3245466850703165,23.070869853340902,3.0996227089342514,0.0061806410873640315,0.30922464950853185,0.2556989110900056,-2.182505476621499,Aldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh3a2 PE=1 SV=1,0,104.337,21,9,108,9,487,54.3,8.48,other metabolic processes,other membranes,other molecular function,11671,ENSMUSG00000010025,Aldh3a2,NA,Tryptophan metabolism
E9Q3M3,0.40428489844640936,1.3234327610471315,25.793606574513166,2.522427956416244,0.021283243782258095,0.4179347226751927,0.3455916391678268,-3.2252908067240664,Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=1,0,428.77,36,38,339,1,1264,139.7,5.71,cell cycle OR cell proliferation;other biological processes,cytoskeleton,cytoskeletal activity,13191,ENSMUSG00000031865,Dctn1,NA,NA
D6RG99,-0.4041498360352662,-1.323308869546881,19.057722756133398,-3.2344120383267017,0.005553018342020255,0.3079080564345441,0.2546102158132792,-2.0532759686386277,Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus OX=10090 GN=Timm10b PE=1 SV=1,0,20.459,41,2,4,2,68,7.5,7.46,NA,NA,NA,NA,ENSMUSG00000089847; ENSMUSG00000110234,Timm10b,NA,NA
P24527,0.40303591079385015,1.3222875184071003,22.95168475498115,2.649060692652473,0.016314790391541843,0.40479529547641235,0.33472660226855516,-3.0027676336262736,Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4,0,136.725,36,17,60,17,611,69,6.42,protein metabolism;other metabolic processes,cytosol;nucleus;other cell component,other molecular function,16993,ENSMUSG00000015889,Lta4h,Neutrophil degranulation; Synthesis of Leukotrienes (LT) and Eoxins (EX); Biosynthesis of D-series resolvins; Biosynthesis of E-series 18(S)-resolvins; Biosynthesis of aspirin-triggered D-series resolvins; Biosynthesis of E-series 18(R)-resolvins; Biosynthesis of protectins,Eicosanoid Synthesis; Eicosanoid metabolism via Lipo Oxygenases (LOX)
Q9R0N3,-0.40295419003080113,-1.3222126201912523,20.300579390437008,-2.360419065874111,0.02973309843119798,0.4499945247539039,0.3721019982039403,-3.5031548291038095,Synaptotagmin-11 OS=Mus musculus OX=10090 GN=Syt11 PE=1 SV=2,0,29.155,16,4,17,4,430,48.3,9.11,cell organization and biogenesis;other metabolic processes;stress response;transport;other biological processes,plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,229521,ENSMUSG00000068923,Syt11,Cargo recognition for clathrin-mediated endocytosis,Parkinsons Disease Pathway
Q8BGB7,-0.40142230029357506,-1.3208094068220781,19.078716673897972,-2.0955953912690974,0.05051408926498511,0.5179517705882174,0.42829607519012947,-3.937518562450908,Enolase-phosphatase E1 OS=Mus musculus OX=10090 GN=Enoph1 PE=1 SV=1,0,30.705,13,2,13,2,257,28.6,4.92,other metabolic processes,nucleus;other cell component,other molecular function,67870,ENSMUSG00000029326,Enoph1,Methionine salvage pathway,NA
Q9JJV2,0.40099389076120673,1.3204172495621045,24.720255349272204,2.269942455878793,0.035723386140198155,0.47540414736329345,0.3931133012897561,-3.654542154135253,Profilin-2 OS=Mus musculus OX=10090 GN=Pfn2 PE=1 SV=3,0,92.496,26,4,91,4,140,15,6.99,cell organization and biogenesis;other biological processes,cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,18645,ENSMUSG00000027805,Pfn2,RHO GTPases Activate Formins; Signaling by ROBO receptors,NA
Q6P8X1,0.4009303484173756,1.3203590941260528,22.36756243535872,2.6252586169470935,0.017155481350455172,0.4077371232958918,0.33715920966660934,-3.0449173171695225,Sorting nexin-6 OS=Mus musculus OX=10090 GN=Snx6 PE=1 SV=2,0,66.656,15,7,31,6,406,46.6,6.16,transport;other biological processes,other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,72183,ENSMUSG00000005656,Snx6,NA,NA
P70207,-0.40048373146011684,-1.3199504121263699,20.773972797149526,-1.919442733717922,0.07091174639437217,0.5573099841530411,0.46084151542902496,-4.210181218181033,Plexin-A2 OS=Mus musculus OX=10090 GN=Plxna2 PE=1 SV=2,0,118.214,12,19,145,7,1894,211.4,6.54,cell organization and biogenesis;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,18845,ENSMUSG00000026640,Plxna2,Sema3A PAK dependent Axon repulsion; CRMPs in Sema3A signaling; SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,Spinal Cord Injury
E9Q4D5,-0.39946538576695545,-1.3190190361306569,20.749388724862364,-1.6494484349314185,0.11638571990323548,0.6223468689004386,0.5146207359310984,-4.597880648622858,GTP-binding protein REM 2 OS=Mus musculus OX=10090 GN=Rem2 PE=1 SV=1,0,53.005,26,6,20,6,341,37.4,7.39,signal transduction,plasma membrane;other membranes,other molecular function,140743,ENSMUSG00000022176,Rem2,NA,NA
P24529,-0.39934114267105514,-1.3189054487489646,24.039966102051984,-1.780314212416953,0.09189904447665119,0.5968138934546277,0.49350743196662394,-4.414871536831638,Tyrosine 3-monooxygenase OS=Mus musculus OX=10090 GN=Th PE=1 SV=3,0,269.685,61,20,198,20,498,56,6.15,cell-cell signaling;other metabolic processes;stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi;nucleus;other cell component,other molecular function,21823,ENSMUSG00000000214,Th,Catecholamine biosynthesis,Dopaminergic Neurogenesis; Parkinsons Disease Pathway; Biogenic Amine Synthesis
D3YZP9,0.39925210572368286,1.3188240540757334,19.776813408157867,1.5212498977453197,0.14555813580162655,0.6514472542713252,0.5386839432577509,-4.767419353357306,Coiled-coil domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ccdc6 PE=1 SV=1,0,27.724,13,5,9,5,469,52.9,7.34,NA,cytosol;cytoskeleton,other molecular function,76551,ENSMUSG00000048701,Ccdc6,NA,NA
Q9D1E6,0.39830734847807037,1.3179606971848983,21.200546553202912,1.6399935119810916,0.11835325769077977,0.6237279970816229,0.5157627955067687,-4.610723134486525,Tubulin-folding cofactor B OS=Mus musculus OX=10090 GN=Tbcb PE=1 SV=2,0,31.878,26,6,17,6,244,27.4,5.24,developmental processes;other biological processes,cytosol;cytoskeleton;other cell component,NA,66411,ENSMUSG00000006095,Tbcb,NA,NA
H7BWY4,-0.39761369030939875,-1.3173271645029951,19.497952246491465,-2.971586550841242,0.008170338004615389,0.31575953347248886,0.26110262879601354,-2.4192732185467456,Disks large homolog 1 OS=Mus musculus OX=10090 GN=Dlg1 PE=1 SV=1,0,369.609,45,31,295,4,872,96.8,5.9,NA,plasma membrane;other membranes,NA,13383,ENSMUSG00000022770,Dlg1,NA,Wnt Signaling Pathway NetPath
B2RXC1,0.39677951066400396,1.3165656938916952,18.259240262901994,1.7094437471904995,0.10454029866052104,0.6147943635403228,0.50837554364241,-4.515179673080937,Trafficking protein particle complex subunit 11 OS=Mus musculus OX=10090 GN=Trappc11 PE=1 SV=1,0,8.017,7,3,5,3,1133,128.3,7.58,cell organization and biogenesis;transport;other biological processes,ER/Golgi;other cell component,NA,320714,ENSMUSG00000038102,Trappc11,RAB GEFs exchange GTP for GDP on RABs,NA
Q91Z61,0.39438879102700497,1.3143857924694227,21.312241195225326,2.937795090941088,0.00879154961984491,0.32894699711161757,0.27200738719067447,-2.481344212957492,GTP-binding protein Di-Ras1 OS=Mus musculus OX=10090 GN=Diras1 PE=1 SV=1,0,71.27,48,7,41,6,198,22.3,8.9,signal transduction,plasma membrane;other membranes,other molecular function,208666,ENSMUSG00000043670,Diras1,NA,NA
A0A0R4J124,0.3934180721161269,1.3135017040377097,19.672282239265883,2.1728879658850153,0.04337572169613269,0.4982111568633368,0.41197249477141795,-3.8135676388547513,SRSF protein kinase 2 OS=Mus musculus OX=10090 GN=Srpk2 PE=1 SV=1,0,15.358,5,2,8,2,682,76.8,4.91,cell organization and biogenesis;protein metabolism;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;signal transduction;other biological processes,cytosol;nucleus;other cell component,kinase activity;other molecular function,20817,ENSMUSG00000062604,Srpk2,NA,mRNA processing
Q99MX7,-0.39340447234741305,-1.3134893221866055,20.73171327586811,-1.1534313072489948,0.2638097907460026,0.7430174146421166,0.6144036193326121,-5.193646780484462,Transmembrane protein 121B OS=Mus musculus OX=10090 GN=Tmem121b PE=1 SV=1,0,30.47,15,5,29,5,572,58.1,9.01,NA,NA,NA,94047,ENSMUSG00000094626,Tmem121b,NA,NA
Q3UDE2,0.3933909950434149,1.3134770519481236,19.711166440619717,2.27161832070033,0.03560293382873515,0.47540414736329345,0.3931133012897561,-3.6517647843792505,Tubulin--tyrosine ligase-like protein 12 OS=Mus musculus OX=10090 GN=Ttll12 PE=1 SV=1,0,29.457,10,5,10,5,639,74,5.63,protein metabolism;other metabolic processes;stress response;other biological processes,cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,223723,ENSMUSG00000016757,Ttll12,Carboxyterminal post-translational modifications of tubulin,NA
P10518,0.3932882389883545,1.3133835027849141,21.08024813700451,1.2943013731514108,0.21190988340094477,0.6997516040178255,0.578626973836722,-5.041606527771435,Delta-aminolevulinic acid dehydratase OS=Mus musculus OX=10090 GN=Alad PE=1 SV=1,0,91.51,48,10,35,10,330,36,6.79,cell organization and biogenesis;other metabolic processes;stress response;other biological processes,non-structural extracellular;cytosol,other molecular function,17025,ENSMUSG00000028393,Alad,Neutrophil degranulation; Heme biosynthesis,Heme Biosynthesis
Q91Z67,-0.3919754892958629,-1.3121889609348139,21.003716027645055,-2.423313587018108,0.02613540215185278,0.4347609023446456,0.3595052641848557,-3.3962664288638846,SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2,0,78.068,12,9,30,7,1071,120.7,6.64,cell adhesion;cell organization and biogenesis;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,14270,ENSMUSG00000026425,Srgap2,RHO GTPases Activate Formins; RAC1 GTPase cycle; RAC3 GTPase cycle; RHOF GTPase cycle; CDC42 GTPase cycle; RHOU GTPase cycle; RHOQ GTPase cycle,NA
Q8VHW2,-0.391331959292188,-1.3116037751286562,23.429875026731313,-2.2941847646189784,0.034017152094342355,0.47540414736329345,0.3931133012897561,-3.6142657383599204,Voltage-dependent calcium channel gamma-8 subunit OS=Mus musculus OX=10090 GN=Cacng8 PE=1 SV=1,0,161.696,33,8,79,8,423,43.4,9.2,other metabolic processes;transport;other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;transporter activity;other molecular function,NA,NA,Cacng8,Trafficking of AMPA receptors; LGI-ADAM interactions; Phase 0 - rapid depolarisation; Phase 2 - plateau phase,NA
Q3TYS2,0.3913107241593181,1.3115844696797079,20.647485787807742,0.8513917917262342,0.40572885342266474,0.8258375854049702,0.682887899334248,-5.467963914206675,Cytochrome b-245 chaperone 1 OS=Mus musculus OX=10090 GN=Cybc1 PE=1 SV=2,0,6.215,9,2,2,2,187,20.9,8.59,other metabolic processes;stress response,other membranes;ER/Golgi,NA,217370,ENSMUSG00000039294,Cybc1,NA,NA
